CID,178,323,702,938,1493,1775,1935,1983,1986,2153,2157,2160,2244,2265,2313,2333,2477,2519,2554,2717,2725,2726,2727,2756,2764,2796,2801,2907,3016,3033,3114,3117,3121,3158,3325,3339,3372,3397,3440,3463,3488,3559,3658,3672,3696,3715,3748,3767,3869,3950,4044,4091,4098,4178,4260,4386,4449,4485,4495,4594,4680,4723,4746,4754,4763,4781,4927,4946,5039,5339,5355,5452,5472,5483,5505,5556,5576,5656,5694,5743,5852,5897,5921,5943,5953,5959,5991,6010,6046,6167,6197,6237,6758,6932,7577,7851,7858,7961,8370,9415,10438,11080,11831,12699,14052,14130,25674,28417,31703,36462,38853,39186,44093,47576,54454,54897,62857,64710,66380,119565,156391,157921,164877,174697,186907,441140,443953,444254,445354,445621,1548887,1549008,2733526,5271566,5280965,5281055,5284373,5284533,5388962,5447130,6604200,6914273,16129778,44567139,46931065,54675776,54677470,54690031,70691408,135398735,135398737
5505,16,40,8,34,33,55,39,43,26,20,36,58,37,18,32,30,28,19,56,60,39,42,79,23,39,34,45,20,46,41,42,20,20,45,26,33,47,51,40,39,54,43,47,48,50,29,42,39,44,35,41,15,38,48,42,42,35,43,39,34,32,48,30,41,60,46,45,44,41,40,55,43,50,28,100,35,20,47,41,24,23,50,17,0,31,46,37,26,17,43,26,32,30,40,51,14,13,41,30,27,25,45,42,20,25,39,21,31,33,28,42,41,24,32,27,36,49,28,0,27,36,20,48,43,32,29,20,30,33,18,52,52,44,18,30,36,38,26,55,30,33,37,28,37,32,39,47,40,37,27,43
5556,5,26,3,41,31,44,59,37,16,31,30,42,24,32,48,26,42,34,55,42,63,49,36,33,40,27,61,11,69,49,53,11,9,34,29,30,44,44,37,24,37,38,48,30,57,49,46,45,33,18,42,12,53,30,29,42,52,39,31,47,45,34,20,36,37,48,46,31,29,45,32,43,47,9,35,100,11,35,61,18,9,47,11,1,45,38,28,19,10,28,15,27,25,27,48,6,7,26,26,21,13,49,43,7,12,34,8,33,25,23,29,39,14,56,19,65,33,17,0,8,28,10,58,31,25,27,14,19,21,9,29,46,34,9,19,45,22,21,36,32,34,41,21,45,23,30,43,49,45,35,68
5576,33,14,18,15,11,23,9,18,26,24,19,17,15,12,17,12,20,25,16,22,11,11,19,15,15,20,13,25,18,15,16,26,30,17,15,16,14,18,15,15,16,18,18,17,14,15,16,15,17,27,15,21,11,16,22,15,17,15,12,11,11,25,20,18,22,22,12,16,19,11,20,11,14,49,20,11,100,18,12,18,38,18,28,0,12,18,11,19,36,19,28,12,11,12,10,16,15,7,4,35,26,9,11,26,33,17,33,15,14,12,17,22,49,16,19,15,15,32,0,30,14,36,14,25,14,14,30,23,15,24,15,15,19,28,20,18,31,20,29,15,18,16,10,16,29,18,15,13,15,16,11
5656,10,64,10,41,48,46,37,54,10,12,64,58,60,10,51,56,23,13,44,45,42,37,38,13,42,56,46,16,44,45,41,15,23,81,12,60,43,41,45,65,55,61,53,56,51,50,35,34,62,19,51,9,29,69,73,50,50,49,51,42,57,57,29,57,49,43,39,71,48,40,57,38,42,16,47,35,18,100,34,36,18,45,13,0,55,49,65,38,16,62,30,60,55,74,46,8,16,35,26,42,22,43,44,9,22,58,16,46,55,54,62,58,23,45,40,32,78,28,0,17,70,20,50,64,58,53,32,37,38,22,49,55,80,21,40,49,35,36,53,41,40,47,51,35,33,59,39,32,50,44,39
5694,10,31,6,50,35,45,62,45,19,35,28,37,30,38,48,26,45,35,56,49,59,48,40,36,46,31,53,15,55,57,57,10,16,32,36,32,49,52,43,30,39,39,45,37,50,50,53,51,36,20,55,11,57,31,31,52,46,46,36,55,46,38,20,41,46,47,45,35,35,55,34,45,45,20,41,61,12,34,100,20,18,55,8,1,46,43,30,21,11,32,22,28,25,30,47,6,10,25,23,23,16,51,45,9,16,40,19,35,29,27,36,43,19,50,24,61,34,23,0,20,33,15,50,33,27,26,17,23,22,14,40,40,30,14,25,59,25,24,39,30,32,37,25,52,27,32,51,58,42,36,60
5743,10,31,14,21,20,31,20,23,9,11,38,30,36,6,23,37,22,12,22,23,20,17,18,8,31,27,22,11,23,29,26,8,33,33,9,41,25,25,24,39,28,41,29,44,24,29,20,18,39,13,33,5,12,29,33,31,20,34,19,17,25,35,22,21,33,28,18,34,21,25,28,18,20,14,24,18,18,36,20,100,19,31,8,0,25,28,51,81,11,32,42,40,44,37,24,4,20,18,12,42,31,24,29,6,18,25,17,47,43,42,35,29,21,21,64,20,31,31,0,18,43,20,25,42,40,38,39,34,44,22,43,30,31,26,45,26,37,75,36,19,18,25,36,26,36,44,23,17,35,34,19
5852,35,15,24,19,15,20,10,19,24,18,15,16,19,12,14,13,15,16,15,20,10,12,21,18,21,16,12,29,15,21,17,28,50,15,17,14,16,18,19,20,18,19,18,26,13,14,19,16,22,28,22,20,10,21,20,22,12,20,15,11,11,20,28,15,20,18,14,20,20,17,20,13,13,62,23,9,38,18,18,19,100,17,28,0,13,20,13,23,28,17,31,14,11,15,14,27,20,8,4,31,25,12,12,23,49,18,79,16,18,14,26,18,55,11,26,12,16,34,0,69,19,53,12,24,14,11,32,27,21,37,24,13,16,29,32,17,36,22,30,14,13,14,14,18,24,19,18,15,15,14,12
5897,17,38,7,43,41,63,58,62,16,23,37,56,34,18,45,34,32,22,73,51,52,49,41,19,51,32,61,14,64,61,58,11,17,45,19,34,55,72,41,35,42,43,50,46,68,44,52,50,47,22,66,9,39,42,38,62,43,56,43,38,45,47,29,58,58,68,53,44,36,41,43,51,46,20,50,47,18,45,55,31,17,100,11,0,41,55,44,34,12,43,29,36,33,38,73,9,12,36,26,27,23,66,76,10,18,54,15,42,34,32,44,48,20,40,28,45,45,23,0,15,40,16,69,41,34,30,19,27,31,15,45,59,42,16,28,41,32,32,49,35,35,44,28,45,30,41,39,40,52,40,55
5921,32,6,24,10,10,11,10,11,20,12,11,18,7,11,10,5,12,13,13,14,12,13,17,15,10,7,14,34,13,9,12,54,18,13,13,6,12,14,8,7,10,12,14,9,16,6,15,14,12,34,9,35,12,12,12,9,12,12,10,8,9,11,27,11,13,15,15,12,13,8,11,14,13,31,17,11,28,13,8,8,28,11,100,0,9,13,6,9,60,10,16,5,5,7,11,33,15,8,4,16,20,9,12,41,38,10,25,10,7,5,9,10,24,8,9,9,13,16,0,25,6,26,14,12,5,5,15,16,14,18,7,16,13,18,11,8,19,9,14,11,11,10,4,8,14,10,9,9,11,8,12
5943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,6,1,2,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
5953,6,40,7,54,44,34,58,50,8,23,46,35,40,24,61,40,39,25,43,34,60,40,25,22,45,36,44,12,47,44,59,10,14,50,19,39,49,40,46,45,43,42,44,35,47,65,50,48,49,13,47,7,45,46,50,47,52,45,43,60,77,40,20,52,33,40,43,55,39,57,43,43,33,12,31,45,12,55,46,25,13,41,9,0,100,47,42,24,14,46,23,42,44,48,38,5,11,21,16,32,13,41,37,6,18,54,11,44,47,46,42,53,17,60,29,49,48,25,0,13,47,12,49,44,41,37,27,35,25,19,32,40,51,13,33,61,28,24,39,40,38,46,42,51,33,46,46,47,61,53,45
5959,12,40,9,46,57,47,42,60,13,19,39,40,41,18,45,34,27,18,52,47,42,40,42,16,54,38,48,23,52,58,46,11,18,44,16,39,47,61,50,41,49,50,51,43,50,45,45,42,59,30,57,8,31,48,44,58,47,61,52,38,44,53,24,55,45,48,41,51,45,43,49,40,39,23,46,38,18,49,43,28,20,55,13,2,47,100,39,26,18,50,33,36,34,43,54,9,15,29,24,36,18,45,54,13,27,56,19,41,41,35,51,52,26,46,32,40,50,36,0,20,40,20,50,50,35,33,27,40,30,28,37,42,45,17,37,46,42,28,57,44,45,55,35,46,42,47,43,43,52,43,45
5991,7,54,9,32,43,39,32,46,7,9,48,48,51,7,36,51,19,9,35,34,32,28,30,8,35,45,35,8,33,38,33,7,22,58,10,50,33,33,33,59,40,49,39,56,38,40,26,25,51,10,44,4,22,52,55,42,35,39,38,31,45,44,19,40,42,36,30,56,32,35,39,29,32,10,37,28,11,65,30,51,13,44,6,0,42,39,100,54,8,47,23,55,52,68,39,3,15,34,25,28,21,39,45,5,13,40,11,56,51,57,58,40,14,33,41,26,53,18,0,12,67,11,38,49,52,46,21,27,39,14,52,50,59,16,30,36,24,51,41,30,28,34,48,28,24,56,35,27,45,38,30
6010,12,33,13,22,21,34,21,25,11,12,35,34,36,7,22,36,24,13,24,25,22,18,20,9,32,26,24,11,25,32,28,10,40,33,10,36,23,25,23,38,28,42,29,50,26,28,20,19,35,15,35,6,13,29,33,33,20,35,19,17,25,34,27,21,37,31,20,32,21,24,27,19,21,16,26,19,19,38,21,81,23,34,9,0,24,26,54,100,11,29,40,39,37,37,26,5,18,20,13,38,39,26,32,8,18,24,20,52,35,38,36,26,24,20,61,22,28,29,0,21,45,23,27,37,38,34,35,31,46,18,46,34,32,24,40,24,36,86,37,19,18,25,31,24,32,40,24,17,34,28,20
6046,26,11,26,14,14,14,11,13,20,15,17,16,10,12,14,8,16,16,13,17,13,14,17,13,14,13,13,46,14,11,14,36,18,17,13,10,18,15,13,12,12,16,25,11,14,8,17,17,16,34,11,23,12,18,20,11,19,15,15,11,12,18,28,16,16,16,15,18,17,11,13,14,14,33,17,10,36,16,11,11,28,12,60,0,14,18,8,11,100,13,23,8,9,11,11,23,21,8,4,23,18,9,12,33,45,14,26,11,12,9,11,16,27,13,17,11,17,26,0,26,10,30,12,20,10,8,25,26,18,33,9,14,21,26,19,14,24,11,22,13,14,13,9,11,22,11,10,11,15,12,12
6167,12,54,6,36,37,41,31,48,12,16,55,44,53,11,44,47,22,15,38,39,33,28,36,13,42,48,36,15,39,38,38,11,16,63,12,54,32,39,45,55,57,47,41,40,39,47,37,33,60,22,45,8,24,60,60,43,43,49,44,39,57,50,26,54,42,37,31,65,47,39,60,30,32,19,43,28,19,62,32,32,17,43,10,0,46,50,47,29,13,100,30,50,61,57,37,9,10,26,20,38,20,34,35,10,20,51,15,38,61,56,58,54,22,43,30,30,61,34,0,16,54,20,37,50,57,57,28,38,26,24,37,42,57,19,38,47,34,30,52,40,42,50,54,36,40,63,37,32,42,52,34
6197,25,20,18,22,17,34,20,29,20,18,29,22,27,10,19,25,29,18,24,27,19,15,20,13,35,18,19,26,23,32,27,17,41,25,12,27,22,28,25,27,30,34,27,34,21,26,21,19,42,30,32,12,12,26,25,32,19,36,18,18,22,35,42,26,39,29,16,29,22,24,31,16,18,32,26,15,28,30,22,42,31,29,16,0,23,33,23,40,23,30,100,27,28,24,22,13,16,9,6,39,20,17,19,15,36,33,28,28,31,26,34,27,41,21,49,21,29,54,0,29,28,37,20,35,26,26,51,36,29,37,28,23,24,20,46,27,50,38,44,16,18,26,24,30,40,36,22,19,29,29,20
6237,7,63,7,36,38,42,30,42,9,12,87,39,73,10,46,87,19,12,32,32,28,24,27,8,40,50,30,7,32,40,34,5,21,61,10,67,28,31,46,64,51,53,35,52,33,52,30,29,61,9,48,3,21,55,56,48,38,42,42,35,45,48,14,45,42,37,25,57,46,43,53,25,31,10,32,27,12,60,28,40,14,36,5,0,42,36,55,39,8,50,27,100,70,63,34,3,13,29,21,32,22,33,35,5,10,48,12,44,61,58,55,46,16,38,41,30,56,21,0,12,68,16,33,54,67,66,27,24,30,13,49,37,60,21,36,46,25,38,43,44,40,49,62,34,24,54,35,28,35,50,26
6758,6,58,6,31,32,38,28,35,8,11,69,36,65,8,41,66,19,12,29,30,27,25,25,7,36,49,29,8,29,35,32,5,18,58,9,67,30,29,42,61,50,48,36,46,31,46,28,27,58,9,41,3,20,54,59,41,39,43,39,33,48,46,16,42,38,34,26,56,41,39,51,27,29,8,30,25,11,55,25,44,11,33,5,0,44,34,52,37,9,61,28,70,100,59,31,2,11,26,19,36,20,30,32,4,10,44,9,41,71,75,52,46,13,40,43,28,54,25,0,10,63,15,31,54,76,74,32,30,27,17,43,35,57,21,41,43,25,36,40,40,37,45,72,32,30,57,31,25,39,57,26
6932,7,70,11,35,47,39,31,51,7,8,56,47,68,7,42,58,17,9,36,36,32,27,33,8,34,59,35,10,34,39,34,8,24,72,10,57,33,35,40,79,47,49,41,59,38,45,28,27,52,11,44,4,23,70,74,44,41,43,46,35,48,52,17,52,44,35,29,66,40,36,50,28,32,10,40,27,12,74,30,37,15,38,7,0,48,43,68,37,11,57,24,63,59,100,41,4,19,38,28,31,24,37,39,5,15,52,12,40,55,57,62,46,14,37,42,25,62,20,0,13,71,14,38,55,59,53,22,30,44,17,49,42,67,22,35,41,25,37,44,37,34,41,54,28,24,52,36,27,41,40,29
7577,12,40,5,39,48,60,63,53,10,14,35,62,35,14,41,32,25,14,74,47,54,51,41,17,48,32,66,14,59,58,53,12,15,45,21,35,53,62,37,36,38,42,53,48,74,37,47,46,45,20,56,10,38,47,38,58,38,57,48,35,41,48,31,50,55,61,56,41,33,37,38,53,50,11,51,48,10,46,47,24,14,73,11,0,38,54,39,26,11,37,22,34,31,41,100,12,13,47,34,22,22,74,75,8,15,46,13,37,33,29,46,43,13,35,27,39,47,17,0,14,39,14,78,41,32,28,16,25,34,16,42,62,45,14,28,35,27,25,45,35,33,43,29,37,25,37,35,33,46,31,57
7851,42,4,18,6,6,8,7,9,16,9,6,12,3,7,5,4,7,6,9,8,7,8,14,14,8,4,8,28,7,8,8,29,10,8,11,3,7,9,7,4,8,7,8,5,9,3,10,9,9,23,7,23,6,12,7,8,5,7,7,6,5,8,26,8,9,6,8,10,9,6,8,8,8,26,14,6,16,8,6,4,27,9,33,0,5,9,3,5,23,9,13,3,2,4,12,100,14,12,2,9,11,7,7,22,29,8,28,6,7,2,8,5,13,4,5,5,11,12,0,24,3,26,8,7,3,2,9,13,7,21,4,10,8,10,12,6,15,5,11,8,8,6,2,6,10,7,6,6,6,4,9
7858,24,15,56,13,16,13,9,16,10,8,11,14,16,5,11,12,11,8,13,12,8,9,13,7,10,16,9,19,11,12,10,11,23,15,11,12,14,12,10,17,9,14,17,19,11,9,10,11,15,11,13,6,8,16,13,14,10,12,11,7,9,16,9,14,14,13,10,15,10,9,10,9,10,18,13,7,15,16,10,20,20,12,15,0,11,15,15,18,21,10,16,13,11,19,13,14,100,19,7,18,35,11,12,11,27,16,19,10,12,12,15,10,14,8,23,7,14,12,0,17,15,17,11,16,12,9,13,21,44,20,15,12,15,40,19,10,21,16,15,11,9,8,12,9,15,11,10,10,12,9,8
7961,7,40,8,27,35,38,33,36,6,7,27,51,34,6,23,34,13,7,40,35,30,34,41,8,25,38,35,8,32,30,28,8,11,35,11,29,30,35,20,35,23,32,35,46,40,20,28,30,27,11,30,5,27,37,32,31,25,30,30,19,23,36,12,33,40,37,37,30,25,20,26,34,37,7,41,26,7,35,25,18,8,36,8,0,21,29,34,20,8,26,9,29,26,38,47,12,19,100,48,15,25,43,39,4,7,31,7,22,22,24,33,24,7,19,21,22,34,6,0,7,33,9,40,33,28,24,7,16,30,9,37,43,36,17,17,20,17,20,33,25,22,22,25,20,14,25,23,20,26,16,30
8370,2,29,3,20,26,27,24,26,3,5,20,36,25,5,17,20,7,6,29,34,29,33,40,6,19,36,34,10,31,32,21,4,7,26,6,28,22,25,20,26,23,31,34,33,29,20,21,22,20,11,22,2,20,27,24,23,24,22,22,14,17,26,8,25,29,27,27,22,18,15,19,25,35,4,30,26,4,26,23,12,4,26,4,7,16,24,25,13,4,20,6,21,19,28,34,2,7,48,100,10,15,31,29,1,4,23,4,17,17,18,24,18,4,20,14,22,26,5,0,3,24,6,29,24,21,25,4,11,20,6,27,31,26,8,11,15,11,20,24,18,16,17,19,15,9,19,17,20,19,13,29
9415,13,30,12,30,25,31,20,30,14,16,39,29,36,12,36,30,25,17,25,29,24,21,21,15,34,33,26,18,26,32,28,17,34,35,14,36,28,27,33,39,33,38,39,37,28,31,25,22,41,21,35,10,19,35,42,35,30,40,26,24,28,40,27,31,29,32,23,41,32,28,38,22,25,27,27,21,35,42,23,42,31,27,16,0,32,36,28,38,23,38,39,32,36,31,22,9,18,15,10,100,26,22,23,11,30,36,27,34,42,38,37,39,42,32,51,24,36,48,0,28,33,31,26,60,38,36,57,57,34,39,32,29,37,31,61,33,54,37,49,25,26,28,35,35,51,44,26,22,36,36,23
10438,28,28,25,18,17,23,16,22,15,12,20,26,25,7,14,20,14,14,22,23,15,15,22,11,18,25,18,16,20,19,18,18,31,22,13,22,17,23,15,24,17,23,20,30,20,15,21,20,20,16,21,12,13,23,22,21,14,21,17,12,14,24,14,21,26,23,17,18,20,14,19,15,17,21,25,13,26,22,16,31,25,23,20,0,13,18,21,39,18,20,20,22,20,24,22,11,35,25,15,26,100,19,20,14,21,19,22,20,17,16,22,16,20,13,32,14,21,14,0,21,22,27,20,22,21,19,16,25,44,15,24,22,22,47,23,14,29,34,21,18,16,16,18,13,23,19,17,14,16,13,15
11080,7,39,5,40,44,52,63,46,11,13,34,60,32,15,43,31,24,14,67,46,52,50,37,16,43,30,61,9,57,53,49,13,13,44,20,32,54,58,36,33,35,40,48,43,68,39,43,43,38,14,57,8,40,39,36,53,36,51,43,34,44,44,25,44,48,55,55,42,30,38,34,52,50,10,45,49,9,43,51,24,12,66,9,0,41,45,39,26,9,34,17,33,30,37,74,7,11,43,31,22,19,100,71,5,10,41,10,37,31,30,39,42,13,34,25,38,41,15,0,10,41,10,68,38,31,26,14,21,29,11,43,66,42,12,22,34,22,24,38,32,30,37,27,38,21,36,35,32,46,33,53
11831,8,38,5,37,52,53,52,46,8,14,35,57,33,18,40,32,24,15,61,43,48,44,34,13,42,30,56,10,52,50,46,9,15,43,17,33,49,64,34,34,33,40,48,45,62,37,40,39,39,17,54,6,35,39,36,51,36,58,49,32,41,42,24,43,48,55,48,39,34,34,34,46,46,9,42,43,11,44,45,29,12,76,12,0,37,54,45,32,12,35,19,35,32,39,75,7,12,39,29,23,20,71,100,7,11,40,10,46,31,31,40,40,13,33,26,37,40,15,0,10,39,12,65,39,33,29,15,22,30,13,44,57,41,14,24,32,22,31,39,38,35,44,27,35,22,35,32,30,47,32,47
12699,36,6,17,8,8,14,6,11,30,16,8,9,6,12,7,4,12,15,13,12,6,7,20,13,9,6,7,24,11,8,10,23,14,8,13,5,7,13,7,6,11,8,9,7,8,5,12,12,10,43,8,38,8,9,9,8,12,11,9,7,6,12,15,10,16,12,8,9,13,8,10,7,6,29,20,7,26,9,9,6,23,10,41,0,6,13,5,8,33,10,15,5,4,5,8,22,11,4,1,11,14,5,7,100,27,9,22,7,6,4,9,8,20,8,8,8,10,15,0,21,5,22,8,9,5,4,11,12,8,14,6,8,8,14,10,9,18,7,14,14,15,13,3,8,15,10,10,9,7,7,8
14052,31,10,32,15,15,20,13,23,24,21,17,19,12,16,15,10,17,19,17,17,14,15,24,25,23,13,16,44,18,19,18,38,31,19,18,11,23,20,18,15,18,19,29,17,18,12,20,15,27,41,19,26,14,24,19,19,19,19,15,15,14,18,40,21,19,18,20,28,20,14,22,16,13,50,25,12,33,22,16,18,49,18,38,0,18,27,13,18,45,20,36,10,10,15,15,29,27,7,4,30,21,10,11,27,100,23,48,14,18,12,19,18,40,14,21,13,23,40,0,50,13,35,16,22,10,9,32,39,25,42,14,17,20,25,28,17,48,17,34,12,15,14,11,21,32,18,18,18,22,16,19
14130,14,52,10,46,58,44,41,82,14,21,49,34,55,15,54,45,26,20,52,40,38,42,37,17,48,55,43,16,45,55,44,10,18,54,17,48,43,55,55,57,53,42,41,42,47,54,44,42,58,20,58,7,34,58,52,60,61,51,62,48,51,51,18,91,43,56,45,59,54,47,58,42,32,21,39,34,17,58,40,25,18,54,10,0,54,56,40,24,14,51,33,48,44,52,46,8,16,31,23,36,19,41,40,9,23,100,19,37,47,42,51,61,22,51,32,35,60,29,0,19,50,20,46,48,46,42,24,36,26,25,35,37,54,22,37,54,38,24,48,54,52,52,43,44,35,47,39,43,48,49,41
25674,35,13,22,17,14,18,9,20,26,17,14,13,17,15,13,11,13,16,13,23,9,15,21,24,20,15,10,30,14,20,15,26,41,12,24,13,17,16,18,17,17,17,16,22,11,12,18,14,20,29,20,18,14,19,17,21,11,18,16,13,9,17,25,16,18,16,17,18,25,16,18,17,16,63,21,8,33,16,19,17,79,15,25,0,11,19,11,20,26,15,28,12,9,12,13,28,19,7,4,27,22,10,10,22,48,19,100,15,17,13,25,20,52,10,23,10,15,38,0,86,16,50,10,21,12,9,28,26,17,37,25,11,13,27,30,19,33,19,28,14,14,13,12,20,23,17,17,18,13,13,11
28417,8,37,7,48,39,40,37,38,11,21,44,36,40,19,43,41,34,22,34,32,41,29,25,17,45,30,35,10,38,39,48,9,21,40,15,40,33,38,39,40,39,48,35,43,37,46,41,41,47,15,49,6,32,37,40,48,34,48,37,37,46,39,20,35,39,41,31,40,38,44,40,30,30,12,31,33,15,46,35,47,16,42,10,0,44,41,56,52,11,38,28,44,41,40,37,6,10,22,17,34,20,37,46,7,14,37,15,100,43,41,42,39,20,38,37,40,38,25,0,15,45,18,39,40,41,38,27,27,28,16,41,42,39,16,33,45,28,49,41,43,41,48,36,39,30,48,40,35,45,43,33
31703,9,50,7,35,35,37,28,39,9,11,61,36,59,8,41,57,19,11,30,30,28,25,27,10,43,45,30,13,30,38,34,7,18,55,10,60,32,30,45,57,54,51,40,44,31,45,31,28,66,14,47,5,20,56,57,45,38,43,40,33,45,47,20,42,38,32,27,64,41,44,53,27,27,14,33,25,14,55,29,43,18,34,7,0,47,41,51,35,12,61,31,61,71,55,33,7,12,22,17,42,17,31,31,6,18,47,17,43,100,71,55,48,17,40,41,27,54,31,0,18,61,19,31,60,63,59,43,44,26,30,41,37,53,19,54,44,33,35,45,38,36,44,70,37,40,68,33,28,39,63,29
36462,6,52,8,30,33,35,26,36,7,10,53,35,57,8,41,54,18,10,28,28,26,24,23,7,34,47,27,8,28,36,30,5,22,54,8,57,31,27,39,61,42,43,37,49,29,44,23,22,50,9,41,3,19,48,56,39,36,41,36,31,47,43,16,39,35,32,25,57,34,36,42,25,27,11,28,23,12,54,27,42,14,32,5,0,46,35,57,38,9,56,26,58,75,57,29,2,12,24,18,38,16,30,31,4,12,42,13,41,71,100,57,46,16,40,44,26,50,28,0,13,67,15,30,55,72,59,38,38,28,23,47,34,53,19,48,42,26,36,42,32,31,39,78,33,34,56,31,25,41,55,25
38853,14,56,9,43,51,51,35,57,12,13,51,42,62,9,42,51,21,13,41,40,32,28,35,11,47,50,36,13,38,52,40,9,28,53,13,55,34,43,47,62,47,53,43,62,40,47,35,33,63,17,57,7,24,57,58,58,37,53,47,34,48,58,21,50,52,41,30,56,43,45,51,29,34,20,42,29,17,62,36,35,26,44,9,0,42,51,58,36,11,58,34,55,52,62,46,8,15,33,24,37,22,39,40,9,19,51,25,42,55,57,100,51,26,36,42,31,56,31,0,24,65,26,40,57,53,46,31,35,34,26,52,41,55,21,45,46,35,36,59,38,37,47,56,37,32,62,39,33,40,42,33
39186,9,49,6,43,44,46,40,54,11,19,55,39,50,20,56,44,32,20,50,48,41,50,35,20,50,47,50,12,52,52,48,12,18,57,20,56,58,47,58,51,59,45,47,42,53,55,40,39,57,17,55,7,41,51,56,55,59,53,53,49,54,54,19,61,41,52,55,53,53,50,62,52,43,21,41,39,22,58,43,29,18,48,10,0,53,52,40,26,16,54,27,46,46,46,43,5,10,24,18,39,16,42,40,8,18,61,20,39,48,46,51,100,27,56,33,42,57,37,0,22,53,19,49,56,49,44,29,32,24,18,48,41,59,19,36,64,35,27,54,44,45,53,46,51,33,48,45,43,48,53,44
